Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005559	increased circulating glucose level
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005561	increased mean corpuscular hemoglobin
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005564	increased hemoglobin content
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005621	abnormal cell physiology
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005630	increased lung weight
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005669	increased circulating leptin level
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0006050	pulmonary fibrosis
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0008874	decreased physiological sensitivity to xenobiotic
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0009549	decreased platelet aggregation
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0009703	decreased birth body size
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0009767	decreased sensitivity to xenobiotic induced morbidity/mortality
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0010398	decreased liver glycogen level
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011097	embryonic lethality between somite formation and embryo turning, complete penetrance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011102	embryonic lethality, incomplete penetrance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011104	embryonic lethality before implantation, incomplete penetrance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011108	embryonic lethality during organogenesis, incomplete penetrance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011109	lethality throughout fetal growth and development, incomplete penetrance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0011704	decreased fibroblast proliferation
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0030973	impaired gluconeogenesis
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0000359	abnormal mast cell morphology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0000627	abnormal mammary gland morphology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001212	skin lesions
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001273	decreased metastatic potential
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001573	abnormal circulating alanine transaminase level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001800	abnormal humoral immune response
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001806	decreased IgM level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001807	decreased IgA level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0001874	acanthosis
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002007	increased cellular sensitivity to gamma-irradiation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002166	altered tumor susceptibility
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002334	abnormal airway responsiveness
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002442	abnormal leukocyte physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002451	abnormal macrophage physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002459	abnormal B cell physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002462	abnormal granulocyte physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002490	abnormal immunoglobulin level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002492	decreased IgE level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002493	increased IgG level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002495	increased IgA level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002497	increased IgE level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002498	abnormal acute inflammation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002703	abnormal renal tubule morphology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0002723	abnormal immune serum protein physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0003009	abnormal cytokine secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0003156	abnormal leukocyte migration
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0003964	abnormal noradrenaline level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0004804	decreased susceptibility to autoimmune diabetes
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0004816	abnormal class switch recombination
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0004947	skin inflammation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005010	abnormal CD8-positive, alpha beta T cell morphology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005027	increased susceptibility to parasitic infection
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005042	abnormal level of surface class II molecules
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005078	abnormal cytotoxic T cell physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005093	decreased B cell proliferation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005095	decreased T cell proliferation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005153	abnormal B cell proliferation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005282	decreased fatty acid level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0005466	abnormal T-helper 2 physiology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0006269	abnormal mammary gland growth during pregnancy
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008076	abnormal CD4-positive T cell differentiation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008088	abnormal T-helper 1 cell differentiation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008091	decreased T-helper 2 cell number
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008092	abnormal T-helper 2 cell differentiation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008495	decreased IgG1 level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008498	decreased IgG3 level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008499	increased IgG1 level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008500	increased IgG2a level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008553	increased circulating tumor necrosis factor level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008566	increased interferon-gamma secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008568	abnormal interleukin secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008588	abnormal circulating interleukin level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008601	abnormal circulating interleukin-4 level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008625	abnormal circulating interleukin-5 level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008663	increased interleukin-12 secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008687	increased interleukin-2 secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008700	decreased interleukin-4 secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008703	decreased interleukin-5 secretion
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008720	impaired neutrophil chemotaxis
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008723	impaired eosinophil recruitment
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008724	impaired eosinophil chemotaxis
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0008782	increased B cell apoptosis
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0009504	abnormal mammary gland epithelium morphology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0010064	increased circulating creatine level
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0010174	decreased mammary gland epithelial cell proliferation
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0010942	abnormal respiratory epithelium morphology
STAT6	current symbol	MGI:103034	Stat6	signal transducer and activator of transcription 6	protein coding gene	MP:0011014	decreased core body temperature
